net_dns_external_service_interaction_domains.yml;False
net_dns_high_bytes_out.yml;False
net_dns_high_null_records_requests_rate.yml;False
net_dns_high_requests_rate.yml;False
net_dns_high_txt_records_requests_rate.yml;False
net_dns_mal_cobaltstrike.yml;False
net_dns_pua_cryptocoin_mining_xmr.yml;False
net_dns_susp_b64_queries.yml;False
net_dns_susp_telegram_api.yml;False
net_dns_susp_txt_exec_strings.yml;False
net_dns_wannacry_killswitch_domain.yml;False
net_firewall_apt_equationgroup_c2.yml;False
net_firewall_high_dns_bytes_out.yml;False
net_firewall_high_dns_requests_rate.yml;False
net_firewall_susp_network_scan_by_ip.yml;False
net_firewall_susp_network_scan_by_port.yml;False
zeek_dce_rpc_domain_user_enumeration.yml;False
zeek_dce_rpc_mitre_bzar_execution.yml;False
zeek_dce_rpc_mitre_bzar_persistence.yml;False
zeek_dce_rpc_potential_petit_potam_efs_rpc_call.yml;False
zeek_dce_rpc_printnightmare_print_driver_install.yml;False
zeek_dce_rpc_smb_spoolss_named_pipe.yml;False
zeek_default_cobalt_strike_certificate.yml;False
zeek_dns_mining_pools.yml;False
zeek_dns_nkn.yml;False
zeek_dns_susp_zbit_flag.yml;False
zeek_dns_torproxy.yml;False
zeek_http_executable_download_from_webdav.yml;False
zeek_http_omigod_no_auth_rce.yml;False
zeek_http_webdav_put_request.yml;False
zeek_rdp_public_listener.yml;False
zeek_smb_converted_win_atsvc_task.yml;False
zeek_smb_converted_win_impacket_secretdump.yml;False
zeek_smb_converted_win_lm_namedpipe.yml;False
zeek_smb_converted_win_susp_psexec.yml;False
zeek_smb_converted_win_susp_raccess_sensitive_fext.yml;False
zeek_smb_converted_win_transferring_files_with_credential_data.yml;False
zeek_susp_kerberos_rc4.yml;False
proxy_adv_ip_port_scanner_upd_check.yml;False
proxy_apt40.yml;False
proxy_apt_domestic_kitten.yml;False
proxy_baby_shark.yml;False
proxy_chafer_malware.yml;False
proxy_cobalt_amazon.yml;False
proxy_cobalt_malformed_uas.yml;False
proxy_cobalt_ocsp.yml;False
proxy_cobalt_onedrive.yml;False
proxy_downloadcradle_webdav.yml;False
proxy_download_susp_dyndns.yml;False
proxy_download_susp_tlds_blacklist.yml;False
proxy_download_susp_tlds_whitelist.yml;False
proxy_empire_ua_uri_combos.yml;False
proxy_empty_ua.yml;False
proxy_ios_implant.yml;False
proxy_java_class_download.yml;False
proxy_powershell_ua.yml;False
proxy_pwndrop.yml;False
proxy_raw_paste_service_access.yml;False
proxy_susp_flash_download_loc.yml;False
proxy_telegram_api.yml;False
proxy_turla_comrat.yml;False
proxy_ua_apt.yml;False
proxy_ua_bitsadmin_susp_ip.yml;False
proxy_ua_bitsadmin_susp_tld.yml;False
proxy_ua_cryptominer.yml;False
proxy_ua_frameworks.yml;False
proxy_ua_hacktool.yml;False
proxy_ua_malware.yml;False
proxy_ua_susp.yml;False
proxy_ua_susp_base64.yml;False
proxy_ursnif_malware_c2_url.yml;False
proxy_ursnif_malware_download_url.yml;False
web_apache_segfault.yml;False
web_apache_threading_error.yml;False
web_cve_2010_5278_exploitation_attempt.yml;False
web_cve_2014_6287_hfs_rce.yml;False
web_cve_2018_13379_fortinet_preauth_read_exploit.yml;False
web_cve_2018_2894_weblogic_exploit.yml;False
web_cve_2019_11510_pulsesecure_exploit.yml;False
web_cve_2019_19781_citrix_exploit.yml;False
web_cve_2019_3398_confluence.yml;False
web_cve_2020_0688_exchange_exploit.yml;False
web_cve_2020_0688_msexchange.yml;False
web_cve_2020_10148_solarwinds_exploit.yml;False
web_cve_2020_14882_weblogic_exploit.yml;False
web_cve_2020_28188_terramaster_rce_exploit.yml;False
web_cve_2020_3452_cisco_asa_ftd.yml;False
web_cve_2020_5902_f5_bigip.yml;False
web_cve_2020_8193_8195_citrix_exploit.yml;False
web_cve_2021_20090_2021_20091_arcadyan_router_exploit.yml;False
web_cve_2021_2109_weblogic_rce_exploit.yml;False
web_cve_2021_21972_vsphere_unauth_rce_exploit.yml;False
web_cve_2021_21978_vmware_view_planner_exploit.yml;False
web_cve_2021_22005_vmware_file_upload.yml;False
web_cve_2021_22123_fortinet_exploit.yml;False
web_cve_2021_22893_pulse_secure_rce_exploit.yml;False
web_cve_2021_26814_wzuh_rce.yml;False
web_cve_2021_26858_iis_rce.yml;False
web_cve_2021_28480_exchange_exploit.yml;False
web_cve_2021_33766_msexchange_proxytoken.yml;False
web_cve_2021_40539_adselfservice.yml;False
web_cve_2021_40539_manageengine_adselfservice_exploit.yml;False
web_cve_2021_41773_apache_path_traversal.yml;False
web_cve_2021_42237_sitecore_report_ashx.yml;False
web_cve_2021_43798_grafana.yml;False
web_cve_2021_44228_log4j.yml;False
web_cve_2021_44228_log4j_fields.yml;False
web_cve_2022_27925_exploit.yml;False
web_cve_2022_31656_auth_bypass.yml;False
web_cve_2022_31659_vmware_rce.yml;False
web_cve_2022_33891_spark_shell_command_injection.yml;False
web_cve_2022_36804_atlassian_bitbucket_command_injection.yml;False
web_exchange_exploitation_hafnium.yml;False
web_exchange_proxyshell.yml;False
web_exchange_proxyshell_successful.yml;False
web_iis_tilt_shortname_scan.yml;False
web_java_payload_in_access_logs.yml;False
web_jndi_exploit.yml;False
web_multiple_susp_resp_codes_single_source.yml;False
web_nginx_core_dump.yml;False
web_path_traversal_exploitation_attempt.yml;False
web_solarwinds_supernova_webshell.yml;False
web_sonicwall_jarrewrite_exploit.yml;False
web_source_code_enumeration.yml;False
web_sql_injection_in_access_logs.yml;False
web_ssti_in_access_logs.yml;False
web_susp_useragents.yml;False
web_susp_windows_path_uri.yml;False
web_unc2546_dewmode_php_webshell.yml;False
web_webshell_regeorg.yml;False
web_win_webshells_in_access_logs.yml;False
web_xss_in_access_logs.yml;False
win_alert_mimikatz_keywords.yml;True
win_audit_cve.yml;False
win_av_relevant_match.yml;True
win_builtin_remove_application.yml;True
win_esent_ntdsutil_abuse.yml;False
win_esent_ntdsutil_abuse_susp_location.yml;False
win_msi_install_from_susp_locations.yml;False
win_mssql_add_sysadmin_account.yml;False
win_mssql_disable_audit_settings.yml;False
win_mssql_sp_procoption_set.yml;False
win_mssql_xp_cmdshell_audit_log.yml;False
win_mssql_xp_cmdshell_change.yml;False
win_software_atera_rmm_agent_install.yml;False
win_susp_backup_delete.yml;False
win_susp_msmpeng_crash.yml;False
win_vul_cve_2020_0688.yml;False
win_vul_cve_2021_41379.yml;False
win_applocker_file_was_not_allowed_to_run.yml;False
win_bits_client_susp_domain.yml;False
win_bits_client_susp_local_file.yml;False
win_bits_client_susp_local_folder.yml;False
win_bits_client_susp_powershell_job.yml;False
win_bits_client_susp_use_bitsadmin.yml;False
win_bits_client_uncommon_domain.yml;False
win_codeintegrity_failed_driver_load.yml;False
win_diagnosis_scripted_load_remote_diagcab.yml;False
win_apt_gallium.yml;False
win_susp_dns_config.yml;False
win_usb_device_plugged.yml;False
win_firewall_as_add_rule.yml;False
win_firewall_as_change_rule.yml;False
win_firewall_as_delete_rule.yml;False
win_firewall_as_failed.yml;False
win_firewall_as_reset.yml;False
win_firewall_as_setting_change.yml;False
win_ldap_recon.yml;False
win_exchange_cve_2021_42321.yml;False
win_exchange_proxylogon_oabvirtualdir.yml;False
win_exchange_proxyshell_certificate_generation.yml;False
win_exchange_proxyshell_mailbox_export.yml;False
win_exchange_proxyshell_remove_mailbox_export.yml;False
win_exchange_transportagent.yml;False
win_exchange_transportagent_failed.yml;False
win_set_oabvirtualdirectory_externalurl.yml;False
win_susp_ntlm_auth.yml;False
win_susp_ntlm_brute_force.yml;False
win_susp_ntlm_rdp.yml;False
win_exploit_cve_2021_1675_printspooler.yml;False
win_exploit_cve_2021_1675_printspooler_operational.yml;False
win_aadhealth_mon_agent_regkey_access.yml;False
win_aadhealth_svc_agent_regkey_access.yml;False
win_account_backdoor_dcsync_rights.yml;False
win_account_discovery.yml;False
win_adcs_certificate_template_configuration_vulnerability.yml;False
win_adcs_certificate_template_configuration_vulnerability_eku.yml;False
win_admin_rdp_login.yml;False
win_admin_share_access.yml;False
win_ad_object_writedac_access.yml;False
win_ad_replication_non_machine_account.yml;False
win_ad_user_enumeration.yml;False
win_alert_active_directory_user_control.yml;False
win_alert_ad_user_backdoors.yml;False
win_alert_enable_weak_encryption.yml;False
win_alert_ruler.yml;False
win_apt_chafer_mar18_security.yml;False
win_apt_slingshot.yml;False
win_apt_wocao.yml;False
win_atsvc_task.yml;False
win_camera_microphone_access.yml;False
win_dce_rpc_smb_spoolss_named_pipe.yml;False
win_dcom_iertutil_dll_hijack.yml;False
win_dcsync.yml;False
win_defender_bypass.yml;False
win_diagtrack_eop_default_login_username.yml;False
win_disable_event_logging.yml;True
win_dpapi_domain_backupkey_extraction.yml;False
win_dpapi_domain_masterkey_backup_attempt.yml;False
win_etw_modification.yml;False
win_event_log_cleared.yml;True
win_exploit_cve_2021_1675_printspooler_security.yml;False
win_external_device.yml;False
win_global_catalog_enumeration.yml;False
win_gpo_scheduledtasks.yml;False
win_hidden_user_creation.yml;False
win_hybridconnectionmgr_svc_installation.yml;False
win_impacket_psexec.yml;False
win_impacket_secretdump.yml;False
win_invoke_obfuscation_clip_services_security.yml;False
win_invoke_obfuscation_obfuscated_iex_services_security.yml;False
win_invoke_obfuscation_stdin_services_security.yml;False
win_invoke_obfuscation_var_services_security.yml;False
win_invoke_obfuscation_via_compress_services_security.yml;False
win_invoke_obfuscation_via_rundll_services_security.yml;False
win_invoke_obfuscation_via_stdin_services_security.yml;False
win_invoke_obfuscation_via_use_clip_services_security.yml;False
win_invoke_obfuscation_via_use_mshta_services_security.yml;False
win_invoke_obfuscation_via_use_rundll32_services_security.yml;False
win_invoke_obfuscation_via_var_services_security.yml;False
win_iso_mount.yml;False
win_lm_namedpipe.yml;False
win_lolbas_execution_of_nltest.yml;False
win_lsass_access_non_system_account.yml;False
win_mal_wceaux_dll.yml;False
win_metasploit_authentication.yml;False
win_net_ntlm_downgrade.yml;False
win_net_share_obj_susp_desktop_ini.yml;False
win_new_or_renamed_user_account_with_dollar_sign.yml;False
win_not_allowed_rdp_access.yml;False
win_overpass_the_hash.yml;True
win_pass_the_hash_2.yml;True
win_petitpotam_network_share.yml;False
win_petitpotam_susp_tgt_request.yml;False
win_possible_dc_shadow.yml;False
win_protected_storage_service_access.yml;False
win_rare_schtasks_creations.yml;False
win_rdp_bluekeep_poc_scanner.yml;False
win_rdp_localhost_login.yml;False
win_rdp_reverse_tunnel.yml;False
win_register_new_logon_process_by_rubeus.yml;False
win_remote_powershell_session.yml;False
win_samaccountname_spoofing_cve_2021_42287.yml;False
win_sam_registry_hive_handle_request.yml;False
win_scheduled_task_deletion.yml;False
win_scm_database_handle_failure.yml;False
win_scm_database_privileged_operation.yml;False
win_scrcons_remote_wmi_scripteventconsumer.yml;False
win_security_cobaltstrike_service_installs.yml;False
win_security_mal_creddumper.yml;False
win_security_mal_service_installs.yml;False
